127.2,34.1,  65, 51
127.3,34.1,  67, 51
127.4,34.1,  68, 51
127.5,34.1,  70, 51
127.6,34.1,  72, 51
127.7,34.1,  74, 51
127.8,34.1,  76, 51
127.9,34.1,  77, 52
128.0,34.1,  79, 52
128.1,34.1,  81, 52
128.2,34.1,  83, 52
128.3,34.1,  85, 52
128.4,34.1,  87, 52
128.5,34.1,  88, 52
128.6,34.1,  90, 52
128.7,34.1,  92, 52
128.8,34.1,  94, 52
128.9,34.1,  96, 52
129.0,34.1,  97, 52
129.1,34.1,  99, 52
129.2,34.1,  101, 52
129.3,34.1,  103, 52
129.4,34.1,  105, 52
129.5,34.1,  106, 52
129.6,34.1,  108, 53
129.7,34.1,  110, 53
129.8,34.1,  112, 53
129.9,34.1,  114, 53
130.0,34.1,  115, 53
125.0,34.2,  25, 53
125.1,34.2,  27, 53
125.2,34.2,  29, 53
125.3,34.2,  30, 53
125.4,34.2,  32, 53
125.5,34.2,  34, 53
125.6,34.2,  36, 53
125.7,34.2,  38, 53
125.8,34.2,  39, 53
125.9,34.2,  41, 53
126.0,34.2,  43, 53
126.1,34.2,  45, 53
126.2,34.2,  47, 53
126.3,34.2,  48, 53
126.4,34.2,  50, 53
126.5,34.2,  52, 53
126.6,34.2,  54, 53
126.7,34.2,  56, 53
126.8,34.2,  57, 53
126.9,34.2,  59, 53
127.0,34.2,  61, 53
127.1,34.2,  63, 53
127.2,34.2,  65, 53
127.3,34.2,  67, 53
127.4,34.2,  68, 54
127.5,34.2,  70, 54
127.6,34.2,  72, 54
127.7,34.2,  74, 54
127.8,34.2,  76, 54
127.9,34.2,  77, 54
128.0,34.2,  79, 54
128.1,34.2,  81, 54
128.2,34.2,  83, 54
128.3,34.2,  85, 54
128.4,34.2,  86, 54
128.5,34.2,  88, 54
128.6,34.2,  90, 54
128.7,34.2,  92, 54
128.8,34.2,  94, 54
128.9,34.2,  95, 54
129.0,34.2,  97, 54
129.1,34.2,  99, 54
129.2,34.2,  101, 54
129.3,34.2,  103, 55
129.4,34.2,  105, 55
129.5,34.2,  106, 55
129.6,34.2,  108, 55
129.7,34.2,  110, 55
129.8,34.2,  112, 55
129.9,34.2,  114, 55
